episode,total_reward,score,steps,epsilon
409,-10.15,0,16,0.44007016671544363
410,-10.73,0,74,0.43919002638201277
411,-10.0,0,1,0.43831164632924874
412,-10.71,0,72,0.43743502303659026
413,-11.530000000000001,0,154,0.4365601529905171
414,-10.870000000000001,0,88,0.43568703268453607
415,-9.999999999999831,0,1000,0.434815658619167
416,-13.129999999999978,0,314,0.43394602730192866
417,-10.92,0,93,0.4330781352473248
418,-13.05999999999998,0,307,0.43221197897683017
419,-10.690000000000001,0,70,0.4313475550188765
420,-10.61,0,62,0.4304848599088387
421,-9.999999999999831,0,1000,0.42962389018902103
422,-9.999999999999831,0,1000,0.428764642408643
423,-12.55999999999999,0,257,0.4279071131238257
424,-12.719999999999986,0,273,0.42705129889757804
425,-11.16,0,117,0.42619719629978287
426,-10.09,0,10,0.4253448019071833
427,-10.34,0,35,0.424494112303369
428,-11.200000000000001,0,121,0.42364512407876226
429,-10.21,0,22,0.4227978338306047
430,-10.11,0,12,0.42195223816294347
431,-10.58,0,59,0.4211083336866176
432,-10.1,0,11,0.4202661170192444
433,-11.48,0,149,0.41942558478520586
434,-12.749999999999986,0,276,0.4185867336156355
435,-9.999999999999831,0,1000,0.4177495601484042
436,-14.169999999999956,0,418,0.4169140610281074
437,-10.84,0,85,0.4160802329060512
438,-10.0,0,1,0.4152480724402391
439,-10.18,0,19,0.41441757629535864
440,-10.36,0,37,0.4135887411427679
441,-10.46,0,47,0.41276156366048233
442,-13.229999999999976,0,324,0.41193604053316135
443,-9.999999999999831,0,1000,0.41111216845209503
444,-11.420000000000002,0,143,0.4102899441151908
445,-10.290000000000001,0,30,0.40946936422696045
446,-18.18999999999987,0,820,0.40865042549850655
447,-10.61,0,62,0.40783312464750954
448,-10.2,0,21,0.4070174583982145
449,-10.36,0,37,0.4062034234814181
450,-10.41,0,42,0.40539101663445526
451,-13.909999999999961,0,392,0.40458023460118636
452,-11.110000000000001,0,112,0.403771074131984
453,-10.0,0,1,0.40296353198372004
454,-10.61,0,62,0.4021576049197526
455,-10.51,0,52,0.40135328970991313
456,-10.5,0,51,0.4005505831304933
457,-10.850000000000001,0,86,0.3997494819642323
458,-17.509999999999884,0,752,0.3989499830003039
459,-9.999999999999831,0,1000,0.3981520830343033
460,-9.999999999999831,0,1000,0.39735577886823464
461,-9.999999999999831,0,1000,0.39656106731049817
462,-11.15,0,116,0.39576794517587716
463,-10.9,0,91,0.3949764092855254
464,-11.540000000000001,0,155,0.3941864564669544
465,-10.72,0,73,0.39339808355402045
466,-10.0,0,1,0.3926112873869124
467,-15.86999999999992,0,588,0.3918260648121386
468,-11.600000000000001,0,161,0.39104241268251433
469,-11.72,0,173,0.3902603278571493
470,-10.11,0,12,0.389479807201435
471,-10.450000000000001,0,46,0.3887008475870321
472,-13.45999999999997,0,347,0.38792344589185807
473,-11.970000000000002,0,198,0.38714759900007434
474,-16.389999999999908,0,640,0.3863733038020742
475,-10.940000000000001,0,95,0.38560055719447006
476,-10.22,0,23,0.3848293560800811
477,-10.46,0,47,0.38405969736792095
478,-9.999999999999831,0,1000,0.3832915779731851
479,-17.569999999999883,0,758,0.38252499481723873
480,-17.579999999999885,0,759,0.3817599448276042
481,-11.41,0,142,0.380996424937949
482,-10.96,0,97,0.3802344320880731
483,-11.030000000000001,0,104,0.379473963223897
484,-10.88,0,89,0.37871501529744916
485,-10.61,0,62,0.37795758526685425
486,-11.490000000000002,0,150,0.37720167009632055
487,-10.0,0,1,0.3764472667561279
488,-10.67,0,68,0.37569437222261565
489,-10.82,0,83,0.3749429834781704
490,-10.42,0,43,0.37419309751121405
491,-10.3,0,31,0.3734447113161916
492,-15.36999999999993,0,538,0.3726978218935592
493,-10.0,0,1,0.3719524262497721
494,-12.149999999999999,0,216,0.37120852139727256
495,-11.31,0,132,0.370466104354478
496,-14.009999999999959,0,402,0.36972517214576905
497,-9.999999999999831,0,1000,0.36898572180147754
498,-9.999999999999831,0,1000,0.3682477503578746
499,-12.609999999999989,0,262,0.36751125485715885
